workload,n,trial,method,config,runtime_sec,rel_error,speedup_vs_numpy,speedup_vs_naive
Low-Rank (r=20),512,0,RMM-Importance,s/n=5.0%,0.008916599967051297,1.1239982520076317,0.8091200697745129,92.10396373569884
Low-Rank (r=20),512,0,RMM-Uniform,s/n=10.0%,0.012878999987151474,1.2689629670390434,0.560183243628348,63.76692296221268
Low-Rank (r=20),512,0,RMM-Importance,s/n=10.0%,0.009393699991051108,1.1211510668695284,0.7680253781113876,87.42606223249545
Low-Rank (r=20),512,0,RMM-Uniform,s/n=20.0%,0.0054983000154607,0.5894950690825335,1.3121510225351822,149.36511243506845
Low-Rank (r=20),512,0,RMM-Importance,s/n=20.0%,0.010227299993857741,0.6243700036930497,0.7054256736210801,80.30019658211363
Low-Rank (r=20),512,0,LR-GEMM-RSVD,r=8,0.014527699968311936,0.020851198998507403,0.4966099247113151,56.530228584177785
Low-Rank (r=20),512,0,LR-GEMM-Det,r=8,0.45809379999991506,0.020832033534741508,0.015749176233106194,1.7927642766856446
Low-Rank (r=20),512,0,LR-GEMM-RSVD,r=16,0.03266800002893433,0.0058612011994451175,0.2208460873362903,25.139408573638857
Low-Rank (r=20),512,0,LR-GEMM-Det,r=16,0.41249990003416315,0.005861201199445085,0.017489943602154702,1.9909197552363287
Low-Rank (r=20),512,0,LR-GEMM-RSVD,r=32,0.08623590000206605,4.6236226636481755e-12,0.08366121287444228,9.52334468581357
Low-Rank (r=20),512,0,LR-GEMM-Det,r=32,0.43068539997329935,6.1254753754851096e-15,0.01675143849301425,1.90685405184838
Low-Rank (r=20),512,0,LR-GEMM-RSVD,r=64,0.17045069998130202,1.6619364434486696e-12,0.042326608152875804,4.818133337681309
Low-Rank (r=20),512,0,LR-GEMM-Det,r=64,0.3805489999940619,6.151004407734813e-15,0.018958399542777782,2.158077409279333
Low-Rank (r=20),512,0,LR-GEMM-RSVD,r=128,0.3935531999450177,8.654920455001209e-13,0.0183319561078398,2.086767939190334
Low-Rank (r=20),512,0,LR-GEMM-Det,r=128,0.4526287000044249,6.1650624781887915e-15,0.015939333911927006,1.814410354453877
Low-Rank (r=20),512,1,NumPy GEMM,optimized,0.004528899968136102,0.0,1.0,186.57711716985403
Low-Rank (r=20),512,1,Naive GEMM,outer-product,0.8449891000054777,7.249137899383232e-16,0.005359714069810774,1.0
Low-Rank (r=20),512,1,Strassen,thresh=64,0.042571800004225224,1.6160470188760381e-15,0.10638262811735964,19.84856407108962
Low-Rank (r=20),512,1,RMM-Uniform,s/n=0.5%,0.0045195999555289745,5.407403844001343,1.002057707031294,186.96103821573297
Low-Rank (r=20),512,1,RMM-Importance,s/n=0.5%,0.008991200011223555,4.238977723732281,0.5037036171459601,93.9795687951211
Low-Rank (r=20),512,1,RMM-Uniform,s/n=1.0%,0.003706199990119785,10.140933978376124,1.2219793805540773,227.9933900647837
Low-Rank (r=20),512,1,RMM-Importance,s/n=1.0%,0.008820499991998076,3.442541598879641,0.5134516152422994,95.79832217811332
Low-Rank (r=20),512,1,RMM-Uniform,s/n=2.0%,0.0037066999939270318,5.60060962997101,1.2218145454329035,227.96263560306676
Low-Rank (r=20),512,1,RMM-Importance,s/n=2.0%,0.008014499966520816,5.239893143249818,0.5650882758818138,105.43254146051196
Low-Rank (r=20),512,1,RMM-Uniform,s/n=5.0%,0.005357999994885176,1.2758736207040193,0.8452594200185619,157.70606584772608
Low-Rank (r=20),512,1,RMM-Importance,s/n=5.0%,0.009774899983312935,2.293089758584924,0.4633193153758649,86.4447821919393
Low-Rank (r=20),512,1,RMM-Uniform,s/n=10.0%,0.010354599973652512,1.8348499299313157,0.4373804859347516,81.60519017205584
Low-Rank (r=20),512,1,RMM-Importance,s/n=10.0%,0.011163200018927455,0.6695550194280957,0.4056990791580596,75.69416462777517
Low-Rank (r=20),512,1,RMM-Uniform,s/n=20.0%,0.007018800009973347,1.331952162802774,0.6452527443011301,120.38939687764181
Low-Rank (r=20),512,1,RMM-Importance,s/n=20.0%,0.009401799994520843,1.2346109261450449,0.4817056277282481,89.87524734603143
Low-Rank (r=20),512,1,LR-GEMM-RSVD,r=8,0.013574099983088672,0.02083441877777025,0.3336427441803467,62.25010137380817
Low-Rank (r=20),512,1,LR-GEMM-Det,r=8,0.4106271999771707,0.020832033534741508,0.011029225458975663,2.0578010907520397
Low-Rank (r=20),512,1,LR-GEMM-RSVD,r=16,0.028562000021338463,0.005861201199445105,0.1585638248285342,29.584381323933634
Low-Rank (r=20),512,1,LR-GEMM-Det,r=16,0.3856895999633707,0.005861201199445085,0.011742344021114948,2.1908526962762984
Low-Rank (r=20),512,1,LR-GEMM-RSVD,r=32,0.08619220001855865,4.849248872209402e-12,0.05254419735383193,9.803544866281834
Low-Rank (r=20),512,1,LR-GEMM-Det,r=32,0.43157269997755066,6.1254753754851096e-15,0.01049394451588732,1.957929915514656
Low-Rank (r=20),512,1,LR-GEMM-RSVD,r=64,0.20683209999697283,1.7136235483925459e-12,0.021896504305677824,4.0853866494506645
Low-Rank (r=20),512,1,LR-GEMM-Det,r=64,0.44814340001903474,6.151004407734813e-15,0.010105916918432222,1.8855328449991386
Low-Rank (r=20),512,1,LR-GEMM-RSVD,r=128,0.4394892000127584,8.406571996753879e-13,0.010304917545197079,1.92266180825592
Low-Rank (r=20),512,1,LR-GEMM-Det,r=128,0.44062700000358745,6.1650624781887915e-15,0.010278307884217783,1.9176970544215357
Low-Rank (r=20),512,2,NumPy GEMM,optimized,0.007052300032228231,0.0,1.0,114.11128232063245
Low-Rank (r=20),512,2,Naive GEMM,outer-product,0.8047469999874011,7.249137899383232e-16,0.008763375361869805,1.0
Low-Rank (r=20),512,2,Strassen,thresh=64,0.051253699988592416,1.6160470188760381e-15,0.1375959205637421,15.70124693761649
Low-Rank (r=20),512,2,RMM-Uniform,s/n=0.5%,0.003776300000026822,1.8380813634665052,1.8675158308868842,213.10462621658374
Low-Rank (r=20),512,2,RMM-Importance,s/n=0.5%,0.006464000034611672,3.491430222254047,1.0910117565696922,124.49675056905328
Low-Rank (r=20),512,2,RMM-Uniform,s/n=1.0%,0.0036507000331766903,3.2622663315457063,1.9317665018047532,220.43635266498273
Low-Rank (r=20),512,2,RMM-Importance,s/n=1.0%,0.006783999968320131,3.178580567977936,1.0395489482843463,118.6242635237916
Low-Rank (r=20),512,2,RMM-Uniform,s/n=2.0%,0.003155500045977533,2.4295862404493,2.2349231277046364,255.02994399041467
Low-Rank (r=20),512,2,RMM-Importance,s/n=2.0%,0.007616800023242831,3.084041053851339,0.9258875132218234,105.6542114184038
Low-Rank (r=20),512,2,RMM-Uniform,s/n=5.0%,0.0033813000191003084,1.6504606302863298,2.0856771041880804,237.99928886568517
Low-Rank (r=20),512,2,RMM-Importance,s/n=5.0%,0.00751330005005002,1.8053561152852775,0.9386421393061868,107.1096581564107
Low-Rank (r=20),512,2,RMM-Uniform,s/n=10.0%,0.004393499984871596,0.9032886341216688,1.6051667364315108,183.16763463262433
Low-Rank (r=20),512,2,RMM-Importance,s/n=10.0%,0.007533599971793592,0.5614256102362996,0.9361128887427808,106.82104213131026
Low-Rank (r=20),512,2,RMM-Uniform,s/n=20.0%,0.004267800017260015,1.134687161560062,1.6524438829624222,188.56249044772707
Low-Rank (r=20),512,2,RMM-Importance,s/n=20.0%,0.008020500012207776,0.598102239301344,0.879284336574294,100.33626317093928
Low-Rank (r=20),512,2,LR-GEMM-RSVD,r=8,0.013868400012142956,0.020831718905520626,0.5085157643313826,58.0273859481106
Low-Rank (r=20),512,2,LR-GEMM-Det,r=8,0.4199434000183828,0.020832033534741508,0.016793453669993432,1.916322532875082
Low-Rank (r=20),512,2,LR-GEMM-RSVD,r=16,0.030910999979823828,0.005861201199445081,0.2281485567219241,26.034324367140307
Low-Rank (r=20),512,2,LR-GEMM-Det,r=16,0.4282759999623522,0.005861201199445085,0.016466717800783064,1.87903828385934
Low-Rank (r=20),512,2,LR-GEMM-RSVD,r=32,0.09737789997598156,4.784458153749693e-12,0.07242197699855608,8.264164663500583
Low-Rank (r=20),512,2,LR-GEMM-Det,r=32,0.444738199992571,6.1254753754851096e-15,0.015857194260232275,1.8094847710424777
Low-Rank (r=20),512,2,LR-GEMM-RSVD,r=64,0.2106474000029266,1.801682839060408e-12,0.03347916960821853,3.8203509750237625
Low-Rank (r=20),512,2,LR-GEMM-Det,r=64,0.4532142999814823,6.151004407734813e-15,0.015560629998913049,1.7756434428928696
Low-Rank (r=20),512,2,LR-GEMM-RSVD,r=128,0.4478007000288926,1.1920211271878098e-12,0.015748747225659113,1.7971097408634642
Low-Rank (r=20),512,2,LR-GEMM-Det,r=128,0.47293710004305467,6.1650624781887915e-15,0.01491170819879898,1.70159414415604
Recsys (r=20),512,0,NumPy GEMM,optimized,0.007611299981363118,0.0,1.0,148.23250992202287
Recsys (r=20),512,0,Naive GEMM,outer-product,1.1282421000069007,8.065871039090144e-16,0.006746158454215247,1.0
Recsys (r=20),512,0,Strassen,thresh=64,0.07320189999882132,2.2903216757901047e-15,0.10397680909219123,15.412743385418514
Recsys (r=20),512,0,RMM-Uniform,s/n=0.5%,0.004487700003664941,13.635763828607683,1.6960358257341728,251.407647366247
Recsys (r=20),512,0,RMM-Importance,s/n=0.5%,0.01014610001584515,13.046031953756408,0.7501700130568949,111.1995839036602
Recsys (r=20),512,0,RMM-Uniform,s/n=1.0%,0.004979499964974821,9.995913080057568,1.5285269675469524,226.57738888298312
Recsys (r=20),512,0,RMM-Importance,s/n=1.0%,0.009420900023542345,10.090570403468456,0.8079164371071629,119.75948127965287
Recsys (r=20),512,0,RMM-Uniform,s/n=2.0%,0.004261800029780716,7.081746518761456,1.785935503349918,264.7337022204096
Recsys (r=20),512,0,RMM-Importance,s/n=2.0%,0.00923190003959462,7.090670552845074,0.8244564985234973,122.21125609766055
Recsys (r=20),512,0,RMM-Uniform,s/n=5.0%,0.005761299980804324,4.389725296033904,1.3211080844119696,195.8311672306619
Recsys (r=20),512,0,RMM-Importance,s/n=5.0%,0.011447999975644052,4.51134759095719,0.6648584903525836,98.55364276793048
Recsys (r=20),512,0,RMM-Uniform,s/n=10.0%,0.006268099998123944,3.1641245129706213,1.214291409460793,179.99746340112412
Recsys (r=20),512,0,RMM-Importance,s/n=10.0%,0.010567100020125508,3.2073110614780695,0.7202827612937382,106.76932156013606
Recsys (r=20),512,0,RMM-Uniform,s/n=20.0%,0.010582800023257732,2.2232058533332553,0.719214193279267,106.6109250413286
Recsys (r=20),512,0,RMM-Importance,s/n=20.0%,0.011779399996157736,2.2357815178332356,0.6461534529641416,95.78094812765646
Recsys (r=20),512,0,LR-GEMM-RSVD,r=8,0.018133700010366738,0.9986026423138463,0.41973232032138297,62.21797533663308
Recsys (r=20),512,0,LR-GEMM-Det,r=8,0.5973222999600694,0.9968137484111003,0.012742367030114108,1.8888330472214465
Recsys (r=20),512,0,LR-GEMM-RSVD,r=16,0.04288389999419451,0.9933799088930154,0.17748618904515476,26.309223278657928
Recsys (r=20),512,0,LR-GEMM-Det,r=16,0.6614290000288747,0.9905556416847511,0.011507357525948886,1.7057644886414827
Recsys (r=20),512,0,LR-GEMM-RSVD,r=32,0.10686599998734891,0.9810386385655245,0.07122283965212663,10.557540285408503
Recsys (r=20),512,0,LR-GEMM-Det,r=32,0.6322169000050053,0.9719673102143427,0.012039064411759412,1.7845807348679992
Recsys (r=20),512,0,LR-GEMM-RSVD,r=64,0.25892440002644435,0.9405035738086127,0.02939583901936536,4.3574189991042624
Recsys (r=20),512,0,LR-GEMM-Det,r=64,0.7367109999759123,0.9206302151061458,0.010331459665475308,1.5314581973715473
Recsys (r=20),512,0,LR-GEMM-RSVD,r=128,0.7056604999816045,0.8119795805343881,0.010786064944206928,1.5988454788617363
Recsys (r=20),512,0,LR-GEMM-Det,r=128,0.8955663000233471,0.7736134899268027,0.008498868236963242,1.2598085702616186
Recsys (r=20),512,1,NumPy GEMM,optimized,0.013931099965702742,0.0,1.0,89.42807840784324
Recsys (r=20),512,1,Naive GEMM,outer-product,1.2458315000403672,8.065871039090144e-16,0.011182170273629579,1.0
Recsys (r=20),512,1,Strassen,thresh=64,0.08108190004713833,2.2903216757901047e-15,0.17181516414395398,15.365099970721975
Recsys (r=20),512,1,RMM-Uniform,s/n=0.5%,0.005287800042424351,13.790658827200014,2.634573897260232,235.6048810554452
Recsys (r=20),512,1,RMM-Importance,s/n=0.5%,0.011225300026126206,13.05030211102587,1.2410447768236885,110.98424960943315
Recsys (r=20),512,1,RMM-Uniform,s/n=1.0%,0.004829599987715483,9.70720567871306,2.8845245985459944,257.95749196812375
Recsys (r=20),512,1,RMM-Importance,s/n=1.0%,0.009414500033017248,10.079039440941129,1.4797493140204463,132.33113767817275
Recsys (r=20),512,1,RMM-Uniform,s/n=2.0%,0.00440490001346916,6.964208307264652,3.16263704581368,282.8285537085755
Recsys (r=20),512,1,RMM-Importance,s/n=2.0%,0.009046099963597953,7.110455345893416,1.5400117201625365,137.72028885969286
Recsys (r=20),512,1,RMM-Uniform,s/n=5.0%,0.005871300003491342,4.368344278816794,2.3727453813326993,212.19006000366855
Recsys (r=20),512,1,RMM-Importance,s/n=5.0%,0.014118799997959286,4.4940671077853285,0.9867056667504551,88.23919173162295
Recsys (r=20),512,1,RMM-Uniform,s/n=10.0%,0.007064700010232627,3.085657478708016,1.9719308598418488,176.3459875487826
Recsys (r=20),512,1,RMM-Importance,s/n=10.0%,0.014143800013698637,3.206269403317385,0.9849616052411736,88.08322366222282
Recsys (r=20),512,1,RMM-Uniform,s/n=20.0%,0.00715009996201843,2.2549436731273196,1.9483783499119187,174.23973184406734
Recsys (r=20),512,1,RMM-Importance,s/n=20.0%,0.016075799998361617,2.2890301078571493,0.866588285940516,77.49732518240694
Recsys (r=20),512,1,LR-GEMM-RSVD,r=8,0.016700999985914677,0.9971984623547172,0.8341476544788924,74.59622184845692
Recsys (r=20),512,1,LR-GEMM-Det,r=8,0.5581830000155605,0.9968137484111003,0.024957943837978554,2.2319409584412946
Recsys (r=20),512,1,LR-GEMM-RSVD,r=16,0.03435559995705262,0.9937389158561563,0.4054972110257945,36.26283638177651
Recsys (r=20),512,1,LR-GEMM-Det,r=16,0.5220954999676906,0.9905556416847511,0.026683049301449366,2.3862138250903606
Recsys (r=20),512,1,LR-GEMM-RSVD,r=32,0.09009759995387867,0.9806281310658169,0.1546223203818318,13.827576990709114
Recsys (r=20),512,1,LR-GEMM-Det,r=32,0.5379228999954648,0.9719673102143427,0.025897949252244503,2.316003836332067
Recsys (r=20),512,1,LR-GEMM-RSVD,r=64,0.22082039999077097,0.942263638493925,0.06308792107198874,5.6418315522136355
Recsys (r=20),512,1,LR-GEMM-Det,r=64,0.5899271999951452,0.9206302151061458,0.023614947684760742,2.1118393931499
Recsys (r=20),512,1,LR-GEMM-RSVD,r=128,0.4809118999983184,0.8127012743723174,0.028968091589647617,2.5905607660045917
Recsys (r=20),512,1,LR-GEMM-Det,r=128,0.5040156000177376,0.7736134899268027,0.027640215829058606,2.4718113883707633
Recsys (r=20),512,2,NumPy GEMM,optimized,0.005750400014221668,0.0,1.0,149.252642919728
Recsys (r=20),512,2,Naive GEMM,outer-product,0.8582623999682255,8.065871039090144e-16,0.006700048859689716,1.0
Recsys (r=20),512,2,Strassen,thresh=64,0.06857270002365112,2.2903216757901047e-15,0.08385844530313553,12.51609459263243
Recsys (r=20),512,2,RMM-Uniform,s/n=0.5%,0.0038344000349752605,13.251930811186847,1.4996870336349164,223.8322533224583
Recsys (r=20),512,2,RMM-Importance,s/n=0.5%,0.00666730001103133,13.07868262990813,0.8624780652899057,128.72713070481217
Recsys (r=20),512,2,RMM-Uniform,s/n=1.0%,0.003521600039675832,9.843628895868722,1.6328941246692514,243.7137637149816
Recsys (r=20),512,2,RMM-Importance,s/n=1.0%,0.007861899968702346,10.07045369484262,0.7314262502847395,109.16730095586384
Recsys (r=20),512,2,RMM-Uniform,s/n=2.0%,0.004068000009283423,6.965715959394711,1.4135693218040575,210.97895722950307
Recsys (r=20),512,2,RMM-Importance,s/n=2.0%,0.00810430001001805,7.1147777389574065,0.7095492525095773,105.90210121877188
Recsys (r=20),512,2,RMM-Uniform,s/n=5.0%,0.004708399996161461,4.579437237423649,1.2213066049846448,182.2832386092785
Recsys (r=20),512,2,RMM-Importance,s/n=5.0%,0.01205439999466762,4.5009115865664775,0.47703743170671403,71.19909745386632
Recsys (r=20),512,2,RMM-Uniform,s/n=10.0%,0.004073799995239824,3.1520998532159914,1.4115567825963296,210.6785804337701
Recsys (r=20),512,2,RMM-Importance,s/n=10.0%,0.008536399982403964,3.3293090595139536,0.6736329162263879,100.54149310451211
Recsys (r=20),512,2,RMM-Uniform,s/n=20.0%,0.00597980001475662,2.283232637393387,0.9616375129655087,143.52694034085638
Recsys (r=20),512,2,RMM-Importance,s/n=20.0%,0.010410799994133413,2.262778320174626,0.5523494849062583,82.43962043760948
Recsys (r=20),512,2,LR-GEMM-RSVD,r=8,0.014499700046144426,0.9972861774410294,0.3965875153224801,59.19173481084829
Recsys (r=20),512,2,LR-GEMM-Det,r=8,0.5170601999852806,0.9968137484111003,0.011121335609248918,1.6598887324776845
Recsys (r=20),512,2,LR-GEMM-RSVD,r=16,0.034815499966498464,0.9939069221676222,0.1651678137540763,24.65173272806929
Recsys (r=20),512,2,LR-GEMM-Det,r=16,0.5226479999837466,0.9905556416847511,0.011002433787942354,1.6421423213997106
Recsys (r=20),512,2,LR-GEMM-RSVD,r=32,0.08711600000970066,0.9817195691481239,0.06600854049292142,9.851949123842408
Recsys (r=20),512,2,LR-GEMM-Det,r=32,0.5682200000155717,0.9719673102143427,0.01012002395914273,1.510440322313022
Recsys (r=20),512,2,LR-GEMM-RSVD,r=64,0.2207196000381373,0.9389867997479888,0.02605296499825153,3.888473881884208
Recsys (r=20),512,2,LR-GEMM-Det,r=64,0.5548939000000246,0.9206302151061458,0.010363062225447807,1.5467144258896837
Recsys (r=20),512,2,LR-GEMM-RSVD,r=128,0.4414659999893047,0.8121962292742148,0.013025691705275112,1.944118912869889
Recsys (r=20),512,2,LR-GEMM-Det,r=128,0.5276090000406839,0.7736134899268027,0.0108989801420716,1.626701591333819
Low-Rank (r=50),512,0,NumPy GEMM,optimized,0.01060550002148375,0.0,1.0,82.82502458286436
Low-Rank (r=50),512,0,Naive GEMM,outer-product,0.87840079999296,1.856862042447658e-15,0.012073645676972002,1.0
Low-Rank (r=50),512,0,Strassen,thresh=64,0.05346190003911033,8.602883175702343e-15,0.1983749177213163,16.430407436891716
Low-Rank (r=50),512,0,RMM-Uniform,s/n=0.5%,0.0028037999873049557,81.38724362933793,3.7825451421297265,313.2893943826887
Low-Rank (r=50),512,0,RMM-Importance,s/n=0.5%,0.008020600012969226,59.45090454528829,1.3222826227881663,109.51809073792424
Low-Rank (r=50),512,0,RMM-Uniform,s/n=1.0%,0.003699399996548891,10.73947868368003,2.8668162489531936,237.44412629410323
Low-Rank (r=50),512,0,RMM-Importance,s/n=1.0%,0.007306000043172389,23.30478131171395,1.4516151052305033,120.23005677557366
Low-Rank (r=50),512,0,RMM-Uniform,s/n=2.0%,0.0036877000238746405,10.972935591239482,2.875911802159175,238.19746571198337
Low-Rank (r=50),512,0,RMM-Importance,s/n=2.0%,0.006630700023379177,21.19498888202153,1.5994540522252296,132.47482119471664
Low-Rank (r=50),512,0,RMM-Uniform,s/n=5.0%,0.004324500041548163,3.407192027420566,2.4524222267522515,203.12193121831817
Low-Rank (r=50),512,0,RMM-Importance,s/n=5.0%,0.006887900002766401,11.17454115036659,1.5397290926442373,127.52809994921037
Low-Rank (r=50),512,0,RMM-Uniform,s/n=10.0%,0.0038509999867528677,4.200759189206526,2.7539600254390604,228.09680680721593
Low-Rank (r=50),512,0,RMM-Importance,s/n=10.0%,0.008387600013520569,7.587446401253407,1.2644260580366242,104.72611934009768
Low-Rank (r=50),512,0,RMM-Uniform,s/n=20.0%,0.005420200002845377,6.849165383807197,1.956662118725565,162.0605880838044
Low-Rank (r=50),512,0,RMM-Importance,s/n=20.0%,0.007917299983091652,3.3457934291161164,1.3395349480420182,110.94701500118609
Low-Rank (r=50),512,0,LR-GEMM-RSVD,r=8,0.01409890002105385,0.09098853306524114,0.7522218049384408,62.30278948579296
Low-Rank (r=50),512,0,LR-GEMM-Det,r=8,0.44749180000508204,0.09087330086589816,0.023699875665572655,1.9629427846118839
Low-Rank (r=50),512,0,LR-GEMM-RSVD,r=16,0.03143919998547062,0.04976178186502469,0.3373336480058334,27.93966768871046
Low-Rank (r=50),512,0,LR-GEMM-Det,r=16,0.42591500002890825,0.05002994099621115,0.024900508366138593,2.0623852175512485
Low-Rank (r=50),512,0,LR-GEMM-RSVD,r=32,0.07425419997889549,0.014723513179259419,0.14282693806542987,11.829644656364474
Low-Rank (r=50),512,0,LR-GEMM-Det,r=32,0.3715572999790311,0.014810785935668395,0.028543376814510905,2.3641058863398263
Low-Rank (r=50),512,0,LR-GEMM-RSVD,r=64,0.1892006999696605,3.1781744750195e-09,0.05605423248002998,4.642693183132076
Low-Rank (r=50),512,0,LR-GEMM-Det,r=64,0.3811528999940492,6.119195136464402e-15,0.02782479162994517,2.304589050763287
Low-Rank (r=50),512,0,LR-GEMM-RSVD,r=128,0.40881319995969534,7.860676294319762e-10,0.025942166306101026,2.1486605620355728
Low-Rank (r=50),512,0,LR-GEMM-Det,r=128,0.42240410001249984,6.9777116315310244e-15,0.025107474148972297,2.079527163602262
Low-Rank (r=50),512,1,NumPy GEMM,optimized,0.004954800009727478,0.0,1.0,155.60202197728046
Low-Rank (r=50),512,1,Naive GEMM,outer-product,0.7709769000066444,1.856862042447658e-15,0.006426651706017102,1.0
Low-Rank (r=50),512,1,Strassen,thresh=64,0.05527519999304786,8.602883175702343e-15,0.08963875319041195,13.9479712439505
Low-Rank (r=50),512,1,RMM-Uniform,s/n=0.5%,0.0035980999819003046,47.171351246223786,1.3770601246913223,214.2733397862557
Low-Rank (r=50),512,1,RMM-Importance,s/n=0.5%,0.006412099988665432,27.709888824519936,0.7727265667232264,120.23781621769595
Low-Rank (r=50),512,1,RMM-Uniform,s/n=1.0%,0.0033679999760352075,19.983063074757535,1.4711401558738262,228.9123828659389
Low-Rank (r=50),512,1,RMM-Importance,s/n=1.0%,0.007801899977494031,17.6636816019914,0.6350760742922211,98.81912126926319
Low-Rank (r=50),512,1,RMM-Uniform,s/n=2.0%,0.003140399989206344,24.812658512109284,1.5777608033235528,245.50277119364313
Low-Rank (r=50),512,1,RMM-Importance,s/n=2.0%,0.007298199983779341,31.97880566699511,0.6789071306267024,105.63932226030855
Low-Rank (r=50),512,1,RMM-Uniform,s/n=5.0%,0.0037669999874196947,25.216411315696888,1.3153172355387763,204.66602139140045
Low-Rank (r=50),512,1,RMM-Importance,s/n=5.0%,0.008074200013652444,9.390330017722754,0.6136583192575787,95.48647527965875
Low-Rank (r=50),512,1,RMM-Uniform,s/n=10.0%,0.0046419000136666,11.720490617265725,1.0674077414721652,166.09080284727114
Low-Rank (r=50),512,1,RMM-Importance,s/n=10.0%,0.008588500029873103,10.07329627243191,0.576910984746272,89.76851572742392
Low-Rank (r=50),512,1,RMM-Uniform,s/n=20.0%,0.008058300008997321,4.876756073492835,0.6148691416546049,95.6748816928914
Low-Rank (r=50),512,1,RMM-Importance,s/n=20.0%,0.008808799961116165,3.6078201538029515,0.5624829751610859,87.52348826286138
Low-Rank (r=50),512,1,LR-GEMM-RSVD,r=8,0.012231100001372397,0.0908772496075873,0.40509847921867387,63.03414246634698
Low-Rank (r=50),512,1,LR-GEMM-Det,r=8,0.42099790001520887,0.09087330086589816,0.011769179868945859,1.8313081846222803
Low-Rank (r=50),512,1,LR-GEMM-RSVD,r=16,0.028399799950420856,0.04996447232502486,0.17446601801341396,27.147265169211845
Low-Rank (r=50),512,1,LR-GEMM-Det,r=16,0.3797402000054717,0.05002994099621115,0.013047868015174807,2.030274645653885
Low-Rank (r=50),512,1,LR-GEMM-RSVD,r=32,0.07816069998079911,0.014376183079641605,0.06339247231594228,9.863996870499394
Low-Rank (r=50),512,1,LR-GEMM-Det,r=32,0.4185078000300564,0.014810785935668395,0.011839205886656436,1.8422043745690628
Low-Rank (r=50),512,1,LR-GEMM-RSVD,r=64,0.18369989999337122,1.7149967419742596e-09,0.026972252080193135,4.19693696095896
Low-Rank (r=50),512,1,LR-GEMM-Det,r=64,0.42539980000583455,6.119195136464402e-15,0.011647396189794918,1.8123583979025617
Low-Rank (r=50),512,1,LR-GEMM-RSVD,r=128,0.4377741999924183,8.663496318484465e-10,0.011318163587103327,1.7611291392229071
Low-Rank (r=50),512,1,LR-GEMM-Det,r=128,0.4415562999784015,6.9777116315310244e-15,0.01122121915137399,1.746044389003976
Low-Rank (r=50),512,2,NumPy GEMM,optimized,0.010510099993553013,0.0,1.0,81.17035047595775
Low-Rank (r=50),512,2,Naive GEMM,outer-product,0.8531085000140592,1.856862042447658e-15,0.012319769400234326,1.0
Low-Rank (r=50),512,2,Strassen,thresh=64,0.044686000037472695,8.602883175702343e-15,0.23519894339926317,19.09118066729314
Low-Rank (r=50),512,2,RMM-Uniform,s/n=0.5%,0.0039001000113785267,24.752215747617257,2.694828328219747,218.74015987413617
Low-Rank (r=50),512,2,RMM-Importance,s/n=0.5%,0.007079300004988909,59.274594637540815,1.4846241840501686,120.50746534443498
Low-Rank (r=50),512,2,RMM-Uniform,s/n=1.0%,0.0028335999813862145,52.65554080859631,3.709097989339839,301.06878374438486
Low-Rank (r=50),512,2,RMM-Importance,s/n=1.0%,0.007344699988607317,15.812695985877518,1.4309774408560847,116.15294039747748
Low-Rank (r=50),512,2,RMM-Uniform,s/n=2.0%,0.0037164000095799565,15.052972593195351,2.8280324955496137,229.55238882115955
Low-Rank (r=50),512,2,RMM-Importance,s/n=2.0%,0.007907499966677278,19.231158180368134,1.3291305770272857,107.88599476561672
Low-Rank (r=50),512,2,RMM-Uniform,s/n=5.0%,0.005783100030384958,2.0704492284282425,1.8173816704417955,147.51750713834207
Low-Rank (r=50),512,2,RMM-Importance,s/n=5.0%,0.012864300049841404,14.585315132924764,0.81699742332134,66.31596718894758
Low-Rank (r=50),512,2,RMM-Uniform,s/n=10.0%,0.00418710004305467,6.414315639844251,2.5101143716369005,203.74686328050566
Low-Rank (r=50),512,2,RMM-Importance,s/n=10.0%,0.008026900002732873,19.474489693475423,1.3093597764983615,106.2811919574937
Low-Rank (r=50),512,2,RMM-Uniform,s/n=20.0%,0.005924199998844415,9.080091083165579,1.774096079741253,144.00400057062018
Low-Rank (r=50),512,2,RMM-Importance,s/n=20.0%,0.01068379997741431,3.728903528016356,0.9837417413066043,79.85066191968602
Low-Rank (r=50),512,2,LR-GEMM-RSVD,r=8,0.0136513999896124,0.09083111857202529,0.7698917328296248,62.492381782323065
Low-Rank (r=50),512,2,LR-GEMM-Det,r=8,0.48982890002662316,0.09087330086589816,0.021456675980085636,1.741645909352615
Low-Rank (r=50),512,2,LR-GEMM-RSVD,r=16,0.04407890001311898,0.05015761277335665,0.23843834556726562,19.354124076602474
Low-Rank (r=50),512,2,LR-GEMM-Det,r=16,0.4950878999661654,0.05002994099621115,0.021228755528606695,1.723145526425431
Low-Rank (r=50),512,2,LR-GEMM-RSVD,r=32,0.11021299997810274,0.014915611556685486,0.09536170865180307,7.740543313253028
Low-Rank (r=50),512,2,LR-GEMM-Det,r=32,0.4575547999702394,0.014810785935668395,0.02297014476569062,1.8644947011145938
Low-Rank (r=50),512,2,LR-GEMM-RSVD,r=64,0.21556520002195612,1.6079750642277817e-09,0.04875601438674944,3.9575427755832897
Low-Rank (r=50),512,2,LR-GEMM-Det,r=64,0.471431800047867,6.119195136464402e-15,0.02229399881909932,1.8096116976568797
